id,startNode,endNode,duration,type,length,name,ref
60088,15210,3266,1.168566,2,16.230090,,
60089,4785,19556,6.698286,2,93.031754,Boulevard Jean Jaurès,D 2
60090,31211,7184,47.420476,0,658.617717,,
60091,1883,2738,0.798252,2,11.086834,Place Louis XIV,
60092,2591,28955,21.690959,3,301.263323,Boulevard Lefebvre,
60093,9460,9409,0.775111,2,10.765427,Boulevard de Sully,
60094,14477,14487,2.222144,2,30.863109,Avenue Jacques Duclos,
60095,72,71,1.140579,2,15.841374,Boulevard des Îles,
60096,3025,4862,2.565864,3,35.636998,Boulevard Haussmann,
60097,5694,10330,81.890677,2,1137.370508,,D 607
60098,13321,14112,2.666458,2,37.034138,Rond-Point du Souvenir Français,
60099,29372,29371,0.878969,2,12.207904,Avenue des Prés,
60100,8316,182,11.108566,2,154.285640,,D 117
60101,25951,17233,2.647708,2,36.773718,Avenue du Général Gallieni,
60102,1682,1685,2.219037,2,30.819956,,
60103,13965,13970,3.415716,2,47.440494,Rue des Frères Thibault,
60104,9693,9692,5.617994,2,78.027695,Avenue du Général Leclerc,D 115
60105,12608,19644,0.922769,2,12.816238,Avenue Jean Moulin,
60106,15522,28126,116.976695,2,1624.676317,Rue Paul Doumer,D 251
60107,19072,19066,2.334152,2,32.418778,,
60108,29741,23358,5.503704,2,76.440338,Rue du Président Roosevelt,N 13
60109,30794,30793,36.678224,2,509.419778,,
60110,1623,5202,37.924675,2,526.731590,,D 902a
60111,10004,9964,85.113131,2,1182.126817,,D 28
60112,14456,17915,3.421647,2,47.522881,,D 231
60113,15343,14170,23.619043,2,328.042263,Route de Corbeil,D 117
60114,21781,26441,26.209845,2,364.025620,Rue Paul-Vaillant Couturier,
60115,1231,22096,31.057366,2,431.352301,Rue de Coudray,
60116,10311,10315,1.869697,2,25.968014,,
60117,16626,28787,33.101025,2,459.736456,Avenue de la Division Leclerc,D 41
60118,24373,24374,2.956830,3,41.067080,Boulevard Thierry de Martel,
60119,31432,31430,2.261509,2,31.409847,,
60120,2524,2218,141.851898,7,1970.165249,,N 6
60121,4703,18381,7.916985,2,109.958132,Avenue Charles de Gaulle,D 144
60122,12926,12930,32.503580,2,451.438608,,
60123,15683,23872,223.756229,2,3107.725398,Rue du Morin,D 20
60124,20037,18823,50.974950,2,707.985421,Rue de la Maladrerie,
60125,1512,31570,81.849800,2,1136.802780,Boulevard Henri Sellier,
60126,1552,1557,16.853806,2,234.080638,Rue de Cernay-La-Ville,D 40
60127,14591,2688,4.385053,2,60.903515,,D 167
60128,23437,16791,44.415644,2,616.883938,Boulevard de la Gare,
60129,6807,30997,0.676792,2,9.399894,Route de Versailles,D 938
60130,9589,20041,145.150286,2,2015.976189,,D 127
60131,22144,22149,7.540496,2,104.729106,,
60132,25355,25353,1.010542,2,14.035309,,
60133,30950,30949,0.988716,2,13.732173,,
60134,30995,30996,1.947630,2,27.050417,,
60135,3403,23023,0.722301,2,10.031962,,
60136,8730,8736,24.155837,2,335.497734,,D 1001
60137,9561,23396,0.883410,2,12.269589,,
60138,14585,12370,55.557514,2,771.632140,,D 117
60139,29288,5296,0.393658,2,5.467478,Route Napoléon III,D 182a
60140,29801,31301,5.374326,2,74.643410,Avenue des Hivernaux,D 51
60141,30238,28267,0.496880,2,6.901108,,
60142,19408,14946,2.284853,2,31.734076,Route de Saint-Leu,D 928
60143,31109,32225,17.983365,2,249.768965,Avenue de Corbeil,D 402E1
60144,723,726,1.134955,3,15.763266,,
60145,3980,4486,21.817082,3,303.015032,,
60146,12220,12222,1.988516,2,27.618274,,
60147,13499,31974,70.288907,2,976.234819,Avenue de la République,D 60
60148,17334,24093,59.369722,2,824.579478,Route de Montmorency,D 144
60149,20267,20268,6.369724,2,88.468394,Quai Boissy d'Anglas,D 113
60150,30013,5200,8.426687,2,117.037320,,
60151,31715,13961,26.873461,2,373.242518,Rue des Frères Thibault,D 376
60152,15110,8680,2.184577,2,30.341349,Rond-Point Véronique,
60153,19074,19076,3.835373,2,53.269073,,
60154,20631,26081,30.468844,2,423.178382,Avenue de la Pompadour,
60155,21440,19295,0.477521,2,6.632239,Rue Albert Priolet,
60156,24231,29572,2.182189,2,30.308182,,
60157,28227,5546,33.554633,2,466.036573,Avenue Jean Jaurès,D 934
60158,29178,18389,3.417360,2,47.463329,Avenue Claude Trébignaud,D 2
60159,5436,7284,1.816826,2,25.233700,,
60160,20885,20880,3.553911,2,49.359870,Avenue Marmont,
60161,26297,22473,0.838987,2,11.652597,,
60162,31035,24884,28.953873,2,402.137129,,D 1
60163,3437,440,52.291641,3,726.272785,Quai de Bercy,
60164,7810,5503,30.726826,2,426.761478,Avenue Maurice Berteaux,D 308
60165,16717,2355,25.429812,2,353.191838,,
60166,22280,22274,3.656556,2,50.785501,,
60167,30682,10793,187.104156,7,2598.668834,,N 2
60168,2116,2119,25.446537,2,353.424122,Avenue de la Division Leclerc,D 316
60169,12242,26994,1.137545,2,15.799230,Place de l'Abreuvoir,
60170,15793,27786,31.777099,2,441.348600,,
60171,29012,29013,1.344029,2,18.667065,,
60172,9263,9264,1.336156,2,18.557728,,
60173,18346,31327,2.331199,2,32.377769,Avenue Gabriel Péri,D 126A
60174,18987,18966,3.695358,2,51.324416,,
60175,20345,23280,123.586608,2,1716.480670,Avenue de la Victoire,D 603
60176,20346,20357,3.935340,2,54.657493,,D 64
60177,25615,12168,3.971688,2,55.162335,,D 449
60178,343,557,7.704997,0,107.013853,,
60179,11226,11224,1.645053,2,22.847952,,
60180,23338,28723,0.459346,2,6.379805,,
60181,30278,30277,1.334888,2,18.540116,,
60182,31990,31340,16.056706,2,223.009804,Rue de Verdun,D 4
60183,8307,8310,0.957569,2,13.299573,,
60184,8453,8502,141.436929,2,1964.401792,,D 34
60185,10211,10210,1.474290,2,20.476248,Chemin du Sempin,
60186,19326,3767,6.201945,2,86.138131,,D 311
60187,22051,21567,1.207155,2,16.766036,Avenue du Général Gabriel Delarue,
60188,26082,20626,23.514838,2,326.594968,Rue Pescatore,D 128
60189,7280,28851,0.894076,2,12.417726,Rue de Brément,D 116
60190,16119,31563,0.835127,2,11.598981,,
60191,24464,15510,1.879861,2,26.109180,,
60192,621,601,2.312778,2,32.121923,Rue Bézout,D 138
60193,4269,26799,1.668866,2,23.178699,Rue Marat,D 135
60194,16770,16768,22.794907,0,316.595933,,
60195,17772,17798,82.461784,2,1145.302558,,D 184
60196,22812,22813,1.828784,0,25.399780,,
60197,23044,15982,28.253979,2,392.416379,Avenue du Président J.-F. Kennedy,D 7
60198,4476,29731,5.803409,2,80.602899,,
60199,10028,27890,0.369993,2,5.138793,,
60200,10087,23710,20.486503,2,284.534760,Avenue Frédéric Chartier,D 45
60201,14474,22787,22.543697,2,313.106900,Avenue Pierre Curie,D 208
60202,28409,18829,265.148042,2,3682.611691,,D 76
60203,6965,6959,1.673365,2,23.241177,Rond-Point de Cressely,
60204,8128,10248,0.948641,2,13.175572,,
60205,10669,19771,19.293002,2,267.958361,Rue de Plaisir,
60206,12284,12118,1.871588,2,25.994275,Avenue Charles-René De Mortemart,D 17
60207,14103,14101,1.512035,2,21.000484,Carrefour du Gandouget,
60208,17559,17560,1.145924,2,15.915615,,
60209,24675,13679,1.700413,2,23.616844,,
60210,4371,4366,0.973675,2,13.523268,Rue du Parc de Clagny,
60211,2015,23912,1.350898,2,18.762471,,D 446
60212,4681,4684,2.298146,2,31.918701,,
60213,6317,6334,14.442023,0,200.583657,,
60214,24887,24079,197.083459,2,2737.270269,,D 78
60215,30924,30920,1.059004,2,14.708388,Avenue du Général de Gaulle,D 350
60216,15765,15762,1.212148,2,16.835391,Rond-Point des Vignes,
60217,23576,23578,0.847795,2,11.774935,,
60218,26110,26113,44.791414,2,622.102967,Rue de la Poterie,
60219,23435,23431,1.739656,2,24.161885,,
60220,28469,28468,62.276647,2,864.953431,,
60221,985,977,5.530884,0,76.817829,,
60222,2475,2479,27.061123,2,375.848925,Pont de Suresnes,
60223,16947,15174,6.956636,2,96.619945,,
60224,19044,28042,0.598080,2,8.306667,Avenue Louis Roche,D 20
60225,19280,19288,2.142907,2,29.762604,,
60226,25472,25473,3.203240,2,44.489443,,
60227,30375,30374,1.549502,2,21.520862,,
60228,9817,30259,20.406803,2,283.427815,,D 76
60229,21745,20609,57.033417,2,792.130791,Rue du Moulin de la Planche,D 86
60230,4403,27133,2.452657,2,34.064679,Route Ronde,D 301
60231,16890,16884,3.400609,2,47.230675,Rond-Point Jean Mermoz,
60232,18549,18548,1.491609,2,20.716790,,
60233,5698,27906,0.227896,2,3.165227,,
60234,11640,11339,5.158849,2,71.650676,Avenue de la République,D 268
60235,12179,15548,22.749489,2,315.965129,,
60236,13842,6609,2.397146,2,33.293688,,D 7
60237,23858,23856,1.369060,2,19.014726,,
60238,5755,5764,3.006798,2,41.761082,Avenue des Grouettes,
60239,6568,2908,103.305721,2,1434.801685,Rue du Loricard,D 11
60240,8889,8892,32.757936,2,454.971327,Rue des Cailleboudes,
60241,11165,9765,3.399955,2,47.221604,Rue de la Mare aux Chanvre,D 117
60242,21652,21651,0.735277,2,10.212185,,
60243,22448,18246,1.344919,3,18.679424,Place Léon Blum,
60244,24593,24592,15.343386,2,213.102587,Rue Censier,
60245,25567,14892,0.692176,2,9.613559,,
60246,31089,31092,105.117534,2,1459.965752,Route de Saint-Sauveur,
60247,31529,21211,0.956787,2,13.288712,Boulevard de l'Europe,D 117
60248,2314,23153,0.668567,3,9.285655,Place Ferdinand Forest,
60249,2587,28240,58.884314,0,817.837700,L'Aquitaine,A 10
60250,11257,25276,118.401667,2,1644.467593,Route de Montauger,D 153
60251,22172,22175,19.768248,2,274.558993,,
60252,24968,24917,378.458892,2,5256.373495,,D 49a1
60253,32280,2740,8.314423,2,115.478095,Rue de Vaugirard,D 989
60254,10299,10304,0.911673,2,12.662122,Giratoire Saint-Nicolas,
60255,12744,12758,1.602085,2,22.251185,,
60256,30218,30175,11.769051,2,163.459044,,
60257,31655,31656,0.770905,2,10.707018,,
60258,7105,7098,69.809005,2,969.569508,,D 948
60259,11695,11717,18.358184,2,254.974771,Boulevard Aristide Briand,D 25
60260,13901,14920,1.324269,2,18.392627,Avenue Laurent Cély,D 17
60261,15904,15916,1.694788,2,23.538720,,
60262,16331,16320,37.002573,2,513.924623,,D 140
60263,16787,5172,28.593207,1,397.127870,Boulevard Périphérique Extérieur,
60264,17919,21858,94.230361,0,1308.755014,Tunnel de la Défense,A 14
60265,21966,22026,0.916896,2,12.734672,Avenue Jean Moulin,
60266,15024,15025,0.902160,2,12.530002,,
60267,18688,22429,216.695184,2,3009.655328,Rue le la République,D922z
60268,4275,4271,14.965049,2,207.847897,Route de la Reine,
60269,16417,18116,14.197600,2,197.188886,Boulevard Robert Ballanger,D 115
60270,16485,26264,1.282003,2,17.805601,Avenue du Maréchal Foch,D 186
60271,19612,6882,35.184401,3,488.672231,Rue d'Alésia,
60272,30833,12716,17.963098,2,249.487468,Avenue du Général Leclerc,D 129
60273,4736,4738,1.192125,2,16.557285,,
60274,6665,6670,3.616032,2,50.222663,,
60275,7476,7474,1.875400,2,26.047224,Place de l'Europe,
60276,13270,13249,1.554138,2,21.585253,Rue de Paris,D 84
60277,23218,31911,2.139363,2,29.713372,Avenue du Maréchal de Lattre de Tassigny,D 120
60278,8115,13924,31.928982,2,443.458078,Avenue Claude Debussy,
60279,14524,14529,8.278383,2,114.977538,,D 231
60280,15566,15563,3.807659,2,52.884156,Avenue de l'Europe,D 120
60281,17138,17135,8.488907,2,117.901486,,
60282,24074,24069,11.067531,2,153.715707,Rue du Commerce,D 20e
60283,2304,3992,109.963937,2,1527.276904,Route d'Orsay,D 446
60284,17432,17435,1.546479,2,21.478876,Rond-Point de la Fringale,
60285,19080,14156,9.215432,2,127.992117,Rue d'Ermont,
60286,20309,23081,4.921060,2,68.348049,,D 22
60287,13920,13922,0.785934,2,10.915755,,
60288,13930,13933,4.083093,2,56.709630,Quai Hippolyte Rossignol,
60289,14240,21780,1.764406,2,24.505642,Rue Léo Delibes,
60290,1732,1706,9.255045,0,128.542294,,
60291,12550,16380,2.210445,2,30.700626,,
60292,20886,4968,0.412905,2,5.734791,Carrefour de la Croix Du Roy,
60293,30736,30734,3.566225,0,49.530899,,
60294,15678,1244,18.288972,2,254.013493,Rue Paul Vaillant-Couturier,D 3
60295,22752,25694,345.487060,2,4798.431382,,D 319
60296,24633,14269,247.732491,7,3440.729046,,N 36
60297,29316,29319,7.776775,2,108.010768,Avenue du Pas du Lac,
60298,6754,6716,1.098404,2,15.255611,,
60299,9781,9784,1.772171,2,24.613486,,
60300,18150,7688,1.660250,2,23.059024,,
60301,23297,8890,23.054419,2,320.200270,,D 603
60302,27929,10699,2.891514,2,40.159920,,
60303,8413,8429,1.253242,2,17.406140,Carrefour de l'Europe,
60304,12025,22115,1.335864,2,18.553669,,
60305,15644,15641,1.394516,2,19.368271,,
60306,23312,14237,1.234300,2,17.143050,,
60307,150,2633,0.538113,3,7.473796,Boulevard Garibaldi,
60308,20116,30470,3.201263,2,44.461991,,D 22
60309,15106,15108,7.954152,2,110.474339,,
60310,4541,13806,2.569190,2,35.683188,,D 17
60311,5708,13412,2.687086,2,37.320639,,
60312,19488,13263,3.379076,2,46.931604,,
60313,23512,13737,2.260025,2,31.389238,,
60314,24041,1697,156.175662,2,2169.106422,,D 57
60315,28509,15755,8.265625,2,114.800351,Rue Henri Prou,
60316,3723,3720,32.633649,3,453.245132,Avenue Proudhon,
60317,7432,7436,2.116289,2,29.392899,Rond-Point Camille Claudel,
60318,10588,22159,1.758068,2,24.417607,,
60319,11802,11804,1.613789,2,22.413731,,D 933
60320,25514,21399,1.419210,2,19.711252,Rue Henri Prou,
60321,28629,28630,0.474472,2,6.589886,,
60322,1887,1819,1.382707,2,19.204267,Route de Versailles,
60323,3136,31330,3.680028,2,51.111506,Avenue Paul Vaillant-Couturier,D 161
60324,3858,21313,14.909858,3,207.081361,Rue Gabriel Péri,D 50
60325,28758,196,187.541113,2,2604.737676,,D 58
60326,30322,17187,1.803168,2,25.043998,,
60327,30533,30534,1.339907,2,18.609820,,
60328,30970,12216,2.176122,2,30.223917,,
60329,32046,18924,18.335256,2,254.656331,,D 403
60330,5695,14607,47.469925,2,659.304514,Avenue du Général Leclerc,D 19B
60331,8295,8296,1.950219,2,27.086369,Rond-Point de l'Abbé Grégoire,
60332,15608,24786,1.291493,2,17.937401,,
60333,14875,30324,1.926084,2,26.751173,Boulevard du Segrais,D 10p
60334,20598,24658,3.410300,2,47.365275,Route Départementale 10,
60335,29048,29047,2.925856,2,40.636895,,
60336,30369,3862,1.773346,2,24.629806,Route de Quarante sous,
60337,32082,32081,0.403690,2,5.606808,,D 201
60338,961,21292,9.541073,2,132.514901,Quai Voltaire,D 311
60339,9450,9435,113.216784,2,1572.455335,Avenue Hergé,
60340,10631,10643,0.875306,2,12.157022,,
60341,11472,12772,43.419711,2,603.051544,Avenue Albert Thomas,D 10e
60342,24470,24473,2.064336,2,28.671339,Route de Mantes,D 113
60343,5830,5827,2.655017,2,36.875231,,
60344,9891,11684,177.253877,2,2461.859404,,D 17
60345,13537,13551,14.813153,2,205.738236,Route de Montereau,D 416
60346,13545,13551,6.928900,2,96.234726,,D 605
60347,13556,735,1.223872,3,16.998226,Place de Colombie,
60348,13687,32314,31.796690,2,441.620693,Avenue Jean Jaurès,D 148
60349,17936,25462,67.137169,2,932.460679,Rue de Verdun,D 53
60350,12747,4990,0.860859,2,11.956373,,
60351,14241,14236,0.820402,2,11.394466,,
60352,14807,14558,41.578043,2,577.472817,Rue de Claye,
60353,16164,16166,52.249892,2,725.692941,Boulevard du Temple,
60354,21213,21214,1.127201,2,15.655570,Boulevard de l'Europe,D 117
60355,25528,6621,4.239685,2,58.884518,Avenue des Grésillons,
60356,30377,30378,1.099157,2,15.266063,Avenue du Général Patton,D 413
60357,8677,339,1.222449,2,16.978452,,
60358,8773,26073,0.268260,2,3.725835,Avenue Gabriel Péri,D 122
60359,14128,14131,5.715518,2,79.382201,,
60360,16899,7375,0.727071,2,10.098202,Rue Jules Auffret,D 20
60361,32066,9049,0.875593,2,12.161016,,D 405
60362,626,1694,9.826591,3,136.480436,Rue La Fayette,
60363,25936,25931,6.368877,2,88.456624,,D 155
60364,27036,27034,2.175424,2,30.214228,,
60365,12073,12071,0.740868,2,10.289827,,
60366,13296,16699,33.246665,2,461.759232,Boulevard de Créteil,D 118
60367,14260,14270,6.387658,2,88.717476,,D 124
60368,21059,29699,1.022905,2,14.207017,,
60369,23556,23561,4.296955,2,59.679927,,
60370,24355,13362,17.436001,2,242.166684,Rue de Fontenay,D 67
60371,32029,32008,1.392063,2,19.334203,,
60372,8121,8118,38.971603,2,541.272268,Rue Lavoisier,D 35b
60373,8576,8572,1.827528,2,25.382329,Route de Gargenville,
60374,12856,12850,1.413653,2,19.634065,,
60375,14312,1894,3.080325,3,42.782288,Boulevard de l'Amiral Bruix,
60376,14753,14745,1.951906,2,27.109802,,
60377,16156,15464,5.882311,2,81.698763,,D 403
60378,9928,9932,8.135670,2,112.995411,Chaussée Jules César,
60379,15030,8942,3.097154,2,43.016024,,D 43
60380,17990,3360,2.892856,2,40.178556,,
60381,887,818,34.727112,3,482.321006,Quai Henri IV,
60382,6104,6108,25.182475,2,349.756603,Avenue du Général de Gaulle,D 986
60383,11594,11687,19.839911,2,275.554316,Rue Albert Dhalenne,
60384,19585,19587,1.525761,2,21.191129,,
60385,32337,32339,3.193921,2,44.360015,,
60386,1745,1804,20.668738,3,287.065804,,
60387,1335,1334,2.318904,2,32.206993,,
60388,4163,4619,38.860330,3,539.726805,Quai d'Issy-les-Moulineaux,D 7
60389,6284,6279,2.807755,2,38.996592,Place de Salvandy,
60390,20093,19754,33.066533,2,459.257401,,
60391,6649,6642,12.035412,3,167.158495,Boulevard Victor Hugo,D 912
60392,26078,3820,0.776010,3,10.777922,Boulevard Pasteur,
60393,28123,27511,306.857060,2,4261.903604,Avenue de Rebais,D 204
60394,30245,30231,13.699193,2,190.266571,,D 44
60395,11445,11443,0.374673,2,5.203796,,
60396,12084,11746,2.053058,2,28.514701,Rue de la Gare,
60397,24812,29127,171.371100,2,2380.154170,,D 95
60398,18153,18160,0.861907,2,11.970930,,
60399,21713,29430,2.303268,2,31.989827,,
60400,22255,22257,5.144581,2,71.452509,,D 97
60401,25607,25608,0.639430,2,8.880977,Avenue du Général Gallieni,
60402,3959,24087,1.232671,2,17.120432,Square Jean Houdon,
60403,19512,18365,210.076111,2,2917.723763,,D 129
60404,22993,4611,1.255780,3,17.441390,Rue des Fossés Saint-Bernard,
60405,24303,27061,2.622578,2,36.424692,Avenue du Maréchal Leclerc,D 10
60406,31104,2530,54.109818,2,751.525244,,
60407,519,505,92.145769,2,1279.802349,Route Principale du Port,
60408,8505,18860,19.019386,7,264.158141,La Francilienne,N 104
60409,11323,11341,4.653309,2,64.629295,,
60410,12547,30740,158.693533,2,2204.076849,Avenue de la Gare,D 43
60411,4342,4333,1.015984,2,14.110896,Rond-Point de l'Alliance,
60412,22292,22291,1.879760,2,26.107776,,
60413,22302,24200,2.750283,7,38.198373,Boulevard Gabriel Péri,N 302
60414,30739,32100,226.199032,2,3141.653221,,
60415,15206,4660,67.783675,7,941.439924,La Francilienne,N 104
60416,19024,19028,20.115855,2,279.386868,Avenue Marcel Cachin,D 25
60417,20945,20946,7.383263,2,102.545321,Rue du Nord,
60418,24119,7603,262.196662,2,3641.620306,,D 948
60419,24314,2631,22.041597,0,306.133298,,
60420,27274,25943,218.137512,2,3029.687663,Avenue de la Gare,
60421,2944,13118,2.347656,2,32.606335,,
60422,3870,3996,3.517188,2,48.849828,Route de Quarante sous,
60423,4518,4519,1.175570,2,16.327365,Rue Georges Méliès,
60424,4826,17029,5.144953,2,71.457674,Avenue du Président Kennedy,D 117
60425,12771,8245,3.977546,7,55.243691,,N 10
60426,18661,18659,0.767704,2,10.662551,,
60427,20335,20332,1.241089,2,17.237341,Rue de Grignon,D 74
60428,25346,22169,253.847046,2,3525.653416,,D 836
60429,25449,25448,10.130497,2,140.701346,Cours de Verdun,D 5
60430,1651,25826,0.942030,2,13.083754,Rue Jacques Duclos,D 44
60431,6480,10751,33.068045,2,459.278403,Rue Sadi Carnot,
60432,8438,8393,23.777626,2,330.244804,,D 153
60433,10529,10528,3.904529,2,54.229568,,D 1016
60434,12988,12987,11.088935,2,154.012980,,
60435,16740,16747,2.218493,2,30.812406,Route Renault,
60436,24551,24549,2.481127,2,34.460092,,
60437,28792,28789,0.727117,2,10.098845,,
60438,20663,20664,1.087087,2,15.098426,,
60439,31571,1163,3.663336,2,50.879666,Avenue Franklin Roosevelt,D 3
60440,1606,1611,3.176736,2,44.121332,,
60441,11793,11529,4.689696,2,65.134672,Route de Vert-le-Grand,D 312
60442,12917,16047,13.377898,2,185.804139,Avenue Edouard Herriot,D 60
60443,22842,15065,3.973704,2,55.190333,Avenue de Paris,D 928
60444,9311,1306,16.289104,2,226.237559,Avenue de la République,D 63
60445,10251,10254,3.770810,2,52.372355,,
60446,16496,16492,2.984531,2,41.451813,,D 321
60447,21368,21367,1.967170,2,27.321800,Carrefour du 8 Mai 1945,
60448,21534,13394,0.688600,2,9.563886,Rond-Point du Bois de Place,
60449,30645,27181,11.307574,2,157.049638,Avenue des Tilleuls,
60450,1119,1097,6.881214,2,95.572421,,D 78
60451,3181,28380,4.595830,2,63.830972,,D 317
60452,3968,3958,5.122088,3,71.140109,Avenue du Président Wilson,
60453,5461,7284,0.756705,2,10.509785,,
60454,7703,22347,12.270882,2,170.428917,,D 909
60455,8472,8455,3.208437,2,44.561628,Rue de Stalingrad,D 258
60456,29788,18857,35.117974,2,487.749635,,D 319
60457,30071,30070,2.947293,2,40.934631,,
60458,31572,6681,6.082595,2,84.480489,Boulevard André Malraux,
60459,14961,14966,38.922419,2,540.589152,Route de Saint-Leu,D 928
60460,15965,16043,6.190470,2,85.978754,,
60461,17561,17565,1.930545,2,26.813132,Boulevard Charles de Gaulle,D 9
60462,27320,17215,17.785391,2,247.019316,Boulevard Jean-Jaurès,D 410
60463,11674,11677,0.771329,2,10.712906,,
60464,17938,22700,6.329300,2,87.906947,Route de Versailles,D 117
60465,18326,27,44.036933,0,611.624064,,
60466,24084,15996,245.097546,2,3404.132590,Route de Coutençon,
60467,15570,28633,139.984185,2,1944.224796,Côte de Paris,D 12
60468,21700,21724,0.434427,2,6.033710,Rue de Colombes,D 106
60469,23971,23974,1.105643,2,15.356156,,C 8
60470,2129,2136,0.416806,3,5.788968,Boulevard Poniatowski,
60471,27314,2593,1.215562,2,16.882811,,
60472,28611,3919,102.744716,7,1427.009939,,N 184
60473,31774,31775,4.799577,2,66.660787,Rue Charles Gide,
60474,24122,30884,212.214841,2,2947.428349,,D 141
60475,27023,23745,192.575204,2,2674.655610,,D 130
60476,19546,19746,2.509930,2,34.860140,,
60477,6654,15902,76.031707,7,1055.995927,Avenue du Général Leclerc,
60478,15852,693,9.205399,3,127.852765,Boulevard Saint-Michel,
60479,18036,22872,45.903091,2,637.542931,Rue Ambroise Jacquin,D 10
60480,25210,9345,28.916714,2,401.621032,Boulevard Sully,
60481,32535,32543,53.480149,0,742.779852,,
60482,6944,6948,6.469064,2,89.848109,Route de Dreux,D 912
60483,8259,31073,39.069058,2,542.625811,Rue de Tournenfils,
60484,9932,11297,16.753262,2,232.684192,Chaussée Jules César,
60485,21848,3463,3.501795,2,48.636035,,
60486,24032,24031,19.867210,2,275.933470,Rue Jean Gabin,D 35
60487,24553,18406,60.733334,2,843.518534,Rue des Tulipiers,
60488,526,7397,3.502048,2,48.639561,Place J. Alain,D 190
60489,14262,295,2.004440,2,27.839449,,
60490,14791,11426,15.453315,2,214.629377,Rue de la Moutière,
60491,17631,17637,1.778209,2,24.697349,,
60492,18086,3110,103.317776,0,1434.969108,Autoroute A15 : Cergy - Argenteuil,A 15
60493,20326,12553,127.305654,2,1768.134077,,D 915
60494,20407,20411,1.936843,2,26.900600,,D 164
60495,21119,21142,241.756100,2,3357.723611,,
60496,498,16105,6.749188,2,93.738725,Avenue du Maréchal Foch,D 186
60497,20328,20327,40.011898,2,555.720811,,D 50
60498,23650,23452,1.893764,2,26.302284,,
60499,24547,27711,2.095647,2,29.106213,Rond-Point Jean Monnet,
60500,25226,15264,0.799762,2,11.107803,,
60501,28821,16730,12.653041,2,175.736674,Boulevard du Colonel Fabien,D 19B
60502,31541,29794,1.210535,2,16.812993,Rue Pierre Corby,D 68A
60503,32199,32198,1.395369,2,19.380120,Rue du 11 Novembre,
60504,49,16422,7.737038,2,107.458860,Avenue Pablo Picasso,
60505,30670,16687,22.717767,2,315.524547,,
60506,1335,1296,1.650416,2,22.922449,,
60507,3275,3278,2.313590,2,32.133200,,
60508,6436,29102,9.722996,2,135.041613,Avenue Charles Lindbergh,D 165
60509,13655,25700,1.039432,2,14.436559,Avenue de Corbeil,D 346
60510,27507,12215,11.794784,2,163.816446,,D 48E
60511,7599,31217,1.507959,2,20.943882,,D 25
60512,9839,9843,50.463635,2,700.883815,Avenue Maurice Berteaux,D 235
60513,13809,14341,33.614895,2,466.873547,,
60514,8187,8191,2.512803,2,34.900047,,
60515,10643,29468,129.790330,2,1802.643477,Rue du Mont Louvet,D 3
60516,14224,14226,4.108208,2,57.058447,,
60517,15464,30423,223.025997,2,3097.583296,Rue de Provins,D 403
60518,22590,22591,1.188040,2,16.500557,,
60519,24020,24019,0.461071,2,6.403770,,
60520,28275,27469,1.561770,2,21.691257,,
60521,1593,10299,4.493936,2,62.415777,Giratoire Saint-Nicolas,
60522,4033,2057,64.994939,0,902.707488,L'Aquitaine,A 10
60523,11457,1694,26.043628,3,361.717059,Rue de Compiègne,
60524,13462,13664,56.306426,2,782.033699,Quai Jules Guesde,D 152
60525,17137,14012,0.851842,2,11.831139,,
60526,24464,15510,1.996566,2,27.730087,,
60527,24475,12181,0.521183,2,7.238648,,
60528,25978,25979,0.834098,2,11.584689,,
60529,8554,4111,32.588967,2,452.624544,Rue Danielle Casanova,
60530,11379,11589,3.813146,2,52.960366,Avenue Léon Marchand,D 60
60531,11410,19560,4.487446,0,62.325633,,
60532,31942,2263,2.159127,3,29.987872,Avenue Claude Vellefaux,
60533,648,636,39.652253,2,550.725736,Avenue Albert Sarrault,
60534,25704,24921,245.351358,2,3407.657750,,
60535,9222,9221,0.760965,2,10.568962,,
60536,13423,18286,24.847640,2,345.106116,Rue Victor Hugo,
60537,23587,14056,4.621443,2,64.186705,Rue d'Ollainville,
60538,2850,27386,0.441921,2,6.137787,,
60539,17551,1541,1.479534,2,20.549087,Pont de Puteaux,
60540,18567,18623,2.782610,2,38.647365,Rue du Stand,D 506
60541,23768,29185,1.489220,2,20.683608,,D 128
60542,8348,2909,29.573175,4,410.738541,,
60543,12180,31046,3.018271,2,41.920435,Route de Meaux,D 636
60544,13489,26760,243.997209,2,3388.850128,Route de Dourdan,D 838
60545,18155,18157,3.414877,2,47.428846,,
60546,4846,4872,4.910980,2,68.208059,Rue du Calvaire,D 39
60547,7005,7006,13.775464,2,191.325890,,D 307
60548,8971,6957,1.441794,2,20.024920,,
60549,15391,15393,2.176281,2,30.226128,,
60550,19307,19308,0.674541,0,9.368629,,
60551,29722,29721,14.251006,2,197.930643,Rue des Sports,
60552,29787,29788,1.110651,2,15.425707,,
60553,3286,3280,1.309302,2,18.184754,,
60554,6993,6989,1.909749,2,26.524287,,
60555,10282,10286,1.894027,2,26.305925,Rond-Point de la Solidarité,
60556,21135,27740,159.924300,2,2221.170834,,
60557,4296,21611,16.845156,2,233.960495,Rue du Gouverneur Général Éboué,D 76
60558,9474,9471,2.198931,2,30.540709,,
60559,10168,10194,2.228737,2,30.954685,,
60560,24083,24082,82.444159,2,1145.057758,,D 67
