num,lon,lat
1151,2.227173,48.867490
1152,2.255930,48.947740
1153,2.278570,48.874979
1154,2.958312,48.382667
1155,2.255835,48.947851
1156,2.223950,48.868443
1157,2.223697,48.868464
1158,2.291518,48.885678
1159,2.411517,48.849082
1160,2.224671,48.870976
1161,2.254234,48.946338
1162,2.410516,48.853486
1163,2.224547,48.870812
1164,2.303927,48.889916
1165,2.255559,48.943584
1166,2.263298,49.097639
1167,2.222379,48.871615
1168,2.310084,48.892962
1169,2.311186,48.893416
1170,2.067703,48.798508
1171,2.255199,48.943221
1172,2.313820,48.894323
1173,2.263581,49.099820
1174,2.323255,48.897441
1175,2.408648,48.864664
1176,2.064093,48.799281
1177,2.408617,48.864341
1178,2.227722,48.870254
1179,2.063895,48.798199
1180,2.948897,48.391393
1181,2.064016,48.798125
1182,2.256654,48.942427
1183,2.406546,48.877187
1184,2.263581,49.099438
1185,2.228219,48.871805
1186,1.851688,49.109822
1187,2.265040,49.098999
1188,2.371120,48.898729
1189,2.230208,48.869088
1190,2.248677,48.946486
1191,1.847813,49.106387
1192,2.396991,48.883649
1193,2.251328,48.941312
1194,2.069616,48.799196
1195,2.396308,48.886603
1196,2.941842,48.397870
1197,2.228915,48.867835
1198,2.821233,48.372137
1199,2.246112,48.937852
1200,2.245506,48.938143
1201,2.322905,48.837588
1202,2.227675,48.867396
1203,2.322920,48.837542
1204,2.084669,48.830545
1205,2.340834,48.847347
1206,2.230351,48.776952
1207,2.263650,49.097707
1208,2.084666,48.830281
1209,2.345541,48.850838
1210,2.227836,48.870049
1211,2.344871,48.849591
1212,2.343358,48.846805
1213,2.527954,49.028717
1214,2.342050,48.844332
1215,2.326320,48.842993
1216,2.348989,48.849982
1217,2.329695,48.841699
1218,2.238974,48.945747
1219,2.340405,48.856117
1220,2.329482,48.841946
1221,2.267203,49.098937
1222,2.237583,48.949238
1223,2.333267,48.858266
1224,2.235485,48.952125
1225,2.330465,48.854478
1226,2.267907,49.099246
1227,2.328421,48.851827
1228,2.329442,48.842106
1229,2.218103,48.870465
1230,2.217476,48.869731
1231,2.232312,48.955297
1232,2.536534,49.026434
1233,2.466499,49.018858
1234,2.332883,48.935552
1235,2.266755,49.099382
1236,2.072680,48.803408
1237,2.266267,49.099320
1238,2.245595,48.937427
1239,2.325938,48.856065
1240,2.073381,48.800372
1241,2.245553,48.936903
1242,2.072436,48.800203
1243,2.245252,48.937221
1244,2.217630,48.875639
1245,2.303767,48.849426
1246,2.300930,48.851181
1247,2.067381,48.798360
1248,2.321016,48.934727
1249,2.231327,48.777153
1250,2.521955,49.027866
1251,2.291026,48.857487
1252,2.295641,48.860537
1253,2.231356,48.777209
1254,2.301963,48.862461
1255,2.230521,48.777006
1256,2.243710,48.930890
1257,2.300139,48.857646
1258,2.231043,48.776999
1259,2.221018,48.872219
1260,2.536433,48.468886
1261,2.291264,48.860394
1262,2.230804,48.777125
1263,2.624061,48.451466
1264,2.290496,48.860357
1265,2.341639,48.819818
1266,2.217645,48.875535
1267,2.624520,48.451332
1268,2.290866,48.860574
1269,2.063947,48.804977
1270,2.265564,49.099168
1271,2.291197,48.860853
1272,2.160802,48.765228
1273,2.267692,49.099341
1274,2.332915,48.935400
1275,2.160916,48.765217
1276,2.064029,48.804844
1277,2.266800,49.099044
1278,2.160701,48.765140
1279,2.160768,48.765060
1280,2.064225,48.804964
1281,2.248234,48.825027
1282,2.338689,48.869178
1283,2.248425,48.825009
1284,2.320864,48.934479
1285,2.248644,48.825164
1286,2.352497,48.866240
1287,2.248401,48.825373
1288,2.336174,48.935627
1289,2.353766,48.865977
1290,2.245779,48.837311
1291,2.252430,48.838162
1292,2.406177,48.814589
1293,2.411978,48.814581
1294,2.415316,48.814537
1295,2.524157,49.028280
1296,2.533634,49.027335
1297,2.533675,49.027554
1298,2.243439,48.833790
1299,2.063653,48.799511
1300,2.532530,49.027663
1301,2.243668,48.833776
1302,2.243782,48.833633
1303,2.243755,48.833564
1304,2.270606,48.846468
1305,2.243599,48.833480
1306,2.315568,48.811993
1307,2.243398,48.833501
1308,2.243285,48.833630
1309,2.243316,48.833717
1310,2.535628,48.635289
1311,2.532800,49.027844
1312,2.071070,48.800127
1313,2.535531,48.638093
1314,2.251755,48.832378
1315,2.246821,48.839094
1316,2.312873,48.819691
1317,2.250637,48.845538
1318,2.540678,48.644352
1319,2.240079,48.839664
1320,1.883165,49.107276
1321,2.355931,48.849418
1322,2.329667,48.842029
1323,2.120029,48.800866
1324,2.228590,48.840513
1325,2.326430,48.843113
1326,2.228681,48.840541
1327,2.612617,48.651486
1328,2.122860,48.803265
1329,2.228616,48.840977
1330,2.121197,48.802755
1331,2.228119,48.840691
1332,2.287697,48.712278
1333,2.228957,48.867697
1334,2.533873,49.027155
1335,2.533446,49.027175
1336,2.228124,48.866916
1337,2.313317,48.698514
1338,2.236360,48.879614
1339,2.534328,49.027768
1340,2.380346,48.653899
1341,2.235452,48.879707
1342,2.384209,48.649648
1343,2.968976,48.360674
1344,2.060325,48.788128
1345,2.533543,49.027744
1346,2.241712,48.847968
1347,2.060157,48.787923
1348,2.821142,48.372431
1349,2.060279,48.787890
1350,2.186382,48.807572
1351,2.820960,48.372423
1352,2.803560,48.852184
1353,2.820912,48.372336
1354,2.241886,48.848268
1355,2.060418,48.788091
1356,2.187576,48.808619
1357,2.801742,48.855318
1358,2.223612,48.882763
1359,2.242263,48.848444
1360,2.802119,48.855591
1361,2.253359,48.720833
1362,2.062232,48.791414
1363,2.249579,48.722192
1364,2.242624,48.848426
1365,2.808187,48.867059
1366,2.187533,48.808775
1367,2.064073,48.794786
1368,2.258681,48.845333
1369,2.187703,48.808711
1370,2.061024,48.789108
1371,2.242702,48.847996
1372,2.062218,48.789390
1373,2.302683,48.842615
1374,2.203205,48.959335
1375,2.245185,48.725063
1376,2.242310,48.847818
1377,2.239870,48.882519
1378,2.203209,48.959466
1379,2.245302,48.724805
1380,2.241811,48.847877
1381,2.365782,48.881612
1382,2.203277,48.959666
1383,2.360276,48.875771
1384,2.491312,49.032351
1385,2.203588,48.959775
1386,2.359912,48.890244
1387,2.061565,48.788535
1388,2.061479,48.790139
1389,2.240471,48.879565
1390,2.203864,48.959503
1391,2.371378,48.895724
1392,2.217449,48.953421
1393,2.863119,48.361927
1394,2.216764,48.953167
1395,2.187793,48.807344
1396,2.187896,48.807389
1397,2.187868,48.806756
1398,2.206876,48.950191
1399,2.065020,48.795110
1400,2.214965,48.928156
1401,2.187055,48.807002
1402,2.319055,48.891251
1403,2.318493,48.891567
1404,2.187806,48.807254
1405,2.242551,48.878463
1406,2.187901,48.807284
1407,2.242756,48.878116
1408,2.240931,48.877132
1409,2.241041,48.877056
1410,2.854941,48.352033
1411,2.265790,48.716120
1412,2.362153,48.832743
1413,2.361739,48.882915
1414,2.258957,48.718842
1415,2.244119,48.727352
1416,2.365163,48.829187
1417,2.348934,48.856722
1418,2.361985,48.880611
1419,2.360744,48.852253
1420,2.362249,48.879922
1421,2.360200,48.816794
1422,2.362329,48.878931
1423,2.362885,48.881916
1424,2.492718,49.031764
1425,2.699945,48.403888
1426,2.246040,48.891880
1427,2.238498,48.731496
1428,2.364609,48.884252
1429,2.371445,48.883096
1430,2.701352,48.405199
1431,2.703815,48.407922
1432,2.692152,48.403785
1433,2.225717,48.739176
1434,2.011278,49.056174
1435,2.224112,48.741695
1436,2.239323,48.884679
1437,1.966649,49.072253
1438,2.240909,48.730464
1439,2.393945,48.886416
1440,1.965499,49.071574
1441,2.394036,48.886562
1442,2.239189,48.885592
1443,2.394287,48.886537
1444,1.967606,49.073034
1445,2.241521,48.731066
1446,2.394277,48.886354
1447,2.245928,48.881235
1448,2.242290,48.730901
1449,2.250889,48.867665
1450,2.242257,48.729672
1451,2.242632,48.730654
1452,2.242730,48.730571
1453,2.460274,49.047467
1454,2.242993,48.730230
1455,2.265433,48.868507
1456,2.265698,48.867847
1457,1.981912,49.092035
1458,2.266754,48.868747
1459,2.238798,48.862990
1460,2.329274,48.859560
1461,2.399814,48.879513
1462,2.367436,48.779711
1463,2.425043,48.613984
1464,2.424872,48.613569
1465,2.444730,49.045622
1466,2.366892,48.785837
1467,2.394935,48.883301
1468,2.424103,48.613393
1469,2.223302,48.856640
1470,2.423469,48.613673
1471,2.221174,48.856721
1472,1.980251,49.143463
1473,2.221047,48.856801
1474,2.424025,48.614701
1475,2.854514,48.328554
1476,2.225897,48.867701
1477,2.379648,48.876291
1478,2.443580,48.610077
1479,2.186989,48.662156
1480,2.449357,48.612306
1481,2.360645,48.815783
1482,2.867122,48.334802
1483,2.397314,49.067691
1484,2.377713,48.807895
1485,2.429704,48.614461
1486,2.249868,48.705417
1487,2.387127,49.068570
1488,2.226277,48.853713
1489,2.226414,48.851783
1490,2.380722,49.067963
1491,2.428516,48.612751
1492,2.879073,48.418587
1493,2.235821,48.864318
1494,1.870237,48.970171
1495,2.213620,48.859367
1496,2.386364,48.792390
1497,2.415594,48.297709
1498,2.386523,48.792025
1499,2.856365,48.418794
1500,2.386792,48.791967
1501,1.860344,48.968571
1502,2.408160,48.877764
1503,2.388968,48.789306
1504,2.408295,48.877587
1505,2.409518,48.878000
1506,2.398897,48.774525
1507,2.409442,48.878145
1508,2.173451,48.760948
1509,2.403660,48.767220
1510,2.409308,48.878152
1511,2.211933,48.858876
1512,2.215354,48.860562
1513,2.405432,48.764206
1514,2.379670,48.753582
1515,2.410022,48.877224
1516,2.792816,48.420597
1517,2.186980,48.800705
1518,2.791551,48.420762
1519,2.249276,48.883804
1520,1.805001,48.965393
1521,2.791496,48.420556
1522,2.388205,48.756766
1523,2.791658,48.420432
1524,2.412990,48.874098
1525,2.791976,48.420415
1526,2.251902,48.886351
1527,2.570690,48.317198
1528,2.423174,48.876217
1529,2.792087,48.420478
1530,2.792087,48.420745
1531,2.425969,48.876297
1532,2.435399,49.047692
1533,2.791787,48.420825
1534,2.792246,48.420999
1535,2.253745,48.888286
1536,2.398767,48.759951
1537,2.792139,48.420660
1538,2.254921,48.888927
1539,1.854986,48.645193
1540,2.401532,48.762984
1541,2.246488,48.876118
1542,2.691978,48.396826
1543,2.791833,48.419950
1544,2.246960,48.876071
1545,2.413046,48.766494
1546,2.249646,48.875444
1547,2.692641,48.396871
1548,2.526294,49.003995
1549,2.692700,48.397143
1550,2.790760,48.420647
1551,2.254709,48.874197
1552,2.062697,48.671144
1553,2.692658,48.397201
1554,2.439769,48.871850
1555,2.692174,48.397332
1556,2.691844,48.397110
1557,2.065568,48.671365
1558,2.445227,48.872312
1559,2.691840,48.396995
1560,2.769806,48.422433
1561,2.068674,48.673010
1562,2.361915,48.866831
1563,2.769480,48.422496
1564,2.686748,48.407383
1565,2.769548,48.422604
1566,2.227918,48.885455
1567,1.724811,48.975527
1568,2.686936,48.408373
1569,2.768951,48.422756
1570,2.228016,48.885365
1571,2.768450,48.422861
1572,2.706125,48.413181
1573,2.768879,48.422624
1574,1.686855,48.982626
1575,2.686837,48.408294
1576,2.686975,48.408667
1577,2.538569,49.004125
1578,2.686881,48.408747
1579,2.543008,49.004361
1580,2.226477,48.884666
1581,2.109688,48.674423
1582,2.686152,48.408682
1583,2.548226,49.004640
1584,2.226253,48.885109
1585,2.686266,48.408291
1586,2.226289,48.885203
1587,2.120911,48.672266
1588,2.686639,48.408246
1589,2.123117,48.671467
1590,2.550679,49.005787
1591,2.687006,48.408486
1592,2.227187,48.885698
1593,2.131684,48.675868
1594,2.375266,48.865165
1595,2.183820,48.805438
1596,2.382860,48.867005
1597,2.293525,48.843483
1598,2.708969,48.425027
1599,2.718320,48.443795
1600,2.718601,48.443860
1601,2.228953,48.885868
1602,2.718480,48.444106
1603,2.516765,48.992650
1604,2.718229,48.444073
1605,2.725047,48.457507
1606,2.517341,48.992574
1607,2.229144,48.885824
1608,2.381140,49.067894
1609,2.238755,48.886404
1610,2.300409,48.839261
1611,2.517734,48.992849
1612,2.388495,49.068367
1613,2.480067,48.956864
1614,2.385303,48.873910
1615,2.239995,48.887063
1616,2.516612,48.993153
1617,2.480069,48.955604
1618,2.247653,48.884709
1619,2.481695,48.955792
1620,2.481275,48.956186
1621,2.245542,48.886395
1622,2.516554,48.992925
1623,2.517345,48.993317
1624,2.752332,48.489291
1625,2.484487,48.952464
1626,2.482275,48.954799
1627,2.699521,48.396839
1628,2.705833,48.396674
1629,2.297868,48.885108
1630,2.478523,48.954644
1631,2.229954,48.776514
1632,2.297645,48.884585
1633,2.296850,48.884619
1634,2.333740,49.064479
1635,2.486457,48.950803
1636,2.333289,49.064467
1637,2.348954,48.877184
1638,2.488935,48.949280
1639,2.222905,48.779793
1640,2.297524,48.887065
1641,2.349523,48.879683
1642,2.743814,48.411375
1643,2.493420,48.946227
1644,2.333886,49.063775
1645,2.495799,48.944349
1646,2.404147,48.712155
1647,2.495907,48.944385
1648,2.334109,49.063965
1649,2.302661,48.884258
1650,2.334105,49.064246
1651,2.492395,48.947169
1652,2.696149,48.402624
1653,2.356157,48.876575
1654,2.697884,48.412469
1655,2.486130,48.951297
1656,2.300696,48.881555
1657,2.169605,48.804129
1658,2.340151,48.876016
1659,2.495955,48.944054
1660,2.340345,48.875849
1661,2.496195,48.944147
1662,2.710175,48.412489
1663,2.340939,48.875088
1664,2.496387,48.944101
1665,2.496895,48.944211
1666,2.137416,48.796346
1667,2.864122,48.503526
1668,2.311143,48.887845
1669,2.331764,48.876458
1670,2.330945,48.876552
1671,2.332319,48.876696
1672,2.336848,48.879002
1673,2.337477,48.878467
1674,2.332493,48.876338
1675,2.316421,48.881400
1676,2.333028,49.063885
1677,2.315657,48.881548
1678,2.329828,49.063245
1679,2.315508,48.881404
1680,2.475146,49.031057
1681,2.315109,48.881620
1682,2.876547,48.547825
1683,2.188800,48.693140
1684,2.315549,48.881217
1685,2.876807,48.548011
1686,2.316584,48.881243
1687,2.876537,48.548180
1688,2.196668,48.694519
1689,2.876274,48.547974
1690,2.330575,49.063560
1691,2.690796,48.398045
1692,2.473736,49.028625
1693,2.709238,48.425336
1694,2.355759,48.878974
1695,2.332951,49.064207
1696,2.359318,48.884304
1697,2.878971,48.562280
1698,2.361635,48.883017
1699,2.361508,48.884285
1700,2.323261,48.878858
1701,2.364785,48.884475
1702,2.323614,48.878929
1703,2.473005,49.012422
1704,2.323504,48.879167
1705,2.890026,48.605309
1706,2.329518,49.064584
1707,2.890576,48.606824
1708,1.687279,48.982359
1709,2.890471,48.607468
1710,1.701151,48.979645
1711,2.170838,48.686844
1712,2.895621,48.607627
1713,1.720240,48.976278
1714,2.342043,48.923744
1715,2.342487,48.923977
1716,2.340941,48.930012
1717,2.370354,48.882468
1718,2.331201,49.061006
1719,2.338272,48.925886
1720,2.333571,49.063704
1721,2.918575,48.617437
1722,2.323553,49.062132
1723,2.326207,49.062302
1724,2.179111,48.761400
1725,2.419509,48.299016
1726,2.328948,49.062219
1727,2.291661,48.885655
1728,2.293060,48.885461
1729,2.405990,48.732202
1730,2.406100,48.732877
1731,2.331094,49.060897
1732,2.329081,49.065697
1733,2.357410,48.876280
1734,2.290838,48.885767
1735,2.601573,48.343070
1736,2.394572,48.712919
1737,2.080057,49.002653
1738,2.386787,48.710305
1739,2.288370,48.879992
1740,2.331920,48.877853
1741,2.385507,48.709980
1742,2.379227,48.709927
1743,2.289102,48.885976
1744,2.074413,49.015674
1745,2.288019,48.886116
1746,2.074679,49.012219
1747,2.063543,49.022186
1748,2.288979,48.884091
1749,2.289112,48.883995
1750,2.062219,49.026236
1751,2.291333,49.056468
1752,2.253078,48.832076
1753,2.255749,48.835838
1754,2.251393,48.826429
1755,2.188511,48.758418
1756,2.286118,48.882139
1757,2.283907,48.880938
1758,2.729105,48.418018
1759,2.259300,48.831887
1760,2.228546,48.828921
1761,2.285072,48.881538
1762,2.244337,48.823748
1763,2.284201,48.878137
1764,2.696894,48.402590
1765,2.696562,48.402533
1766,2.283376,48.878228
1767,2.696856,48.402169
1768,2.129258,48.769380
1769,2.129081,48.769004
1770,2.281541,48.878459
1771,2.129106,48.768863
1772,2.128987,48.768815
1773,2.332589,48.886614
1774,2.128965,48.769032
1775,2.224380,48.839923
1776,2.224492,48.841202
1777,2.283724,48.877649
1778,2.129519,48.767878
1779,2.278719,48.832726
1780,2.227317,48.848702
1781,2.129255,48.768407
1782,2.277660,48.831481
1783,2.129060,48.766635
1784,1.991612,48.927551
1785,2.280004,48.832569
1786,2.228835,48.840818
1787,2.238790,48.841991
1788,2.299150,48.826006
1789,2.249822,48.844159
1790,2.123292,48.758822
1791,2.051906,48.907702
1792,2.301305,48.888804
1793,2.289093,49.056681
1794,2.252567,48.831294
1795,2.300182,48.825871
1796,2.228948,48.735959
1797,2.228717,48.735875
1798,2.289321,48.884208
1799,2.120308,48.750307
1800,2.295513,48.826821
1801,2.251224,48.833106
1802,2.296328,48.826492
1803,2.351622,48.891185
1804,2.285401,48.884246
1805,2.304753,48.887182
1806,2.304788,48.824746
1807,2.120046,48.750194
1808,2.304745,48.824639
1809,2.303995,48.824590
1810,2.292590,48.827216
1811,2.120077,48.750772
1812,2.285612,48.881973
1813,2.436267,48.858066
1814,2.302332,48.825443
1815,2.178690,48.684749
1816,2.178900,48.684648
1817,2.373392,48.893746
1818,2.202722,48.763424
1819,2.202441,48.763314
1820,2.707895,48.424009
1821,2.707996,48.424077
1822,2.187897,48.684409
1823,2.708270,48.424331
1824,2.188561,48.683963
1825,2.435693,48.858002
1826,2.436753,48.858144
1827,2.218893,48.901750
1828,2.303778,48.890125
1829,2.307887,48.817702
1830,2.436429,48.858089
1831,2.213536,48.748921
1832,2.192206,48.676795
1833,2.295915,48.847059
1834,2.192404,48.676466
1835,2.216333,48.906351
1836,2.301518,48.848072
1837,2.224804,48.660705
1838,2.305217,48.846978
1839,2.308568,48.852705
1840,2.306151,48.847900
1841,2.310302,48.853917
1842,2.311685,48.853372
1843,2.309478,48.853333
1844,2.312148,48.853824
1845,2.333399,48.833752
1846,2.216391,48.772627
1847,2.325791,48.873927
1848,2.218967,48.747105
1849,2.324276,48.875254
1850,2.216347,48.772308
1851,2.240605,48.656595
1852,2.342871,48.828583
1853,2.322623,48.878055
1854,2.311669,48.844392
1855,2.311776,48.845385
1856,2.342482,48.821475
1857,2.299802,48.865173
1858,2.170221,48.682516
1859,2.312717,48.853795
1860,2.153110,48.832330
1861,2.168414,48.682634
1862,2.311942,48.853219
1863,2.325590,48.887498
1864,2.152932,48.831995
1865,2.288649,48.854418
1866,2.312705,48.853178
1867,2.312995,48.853323
1868,2.313349,48.853763
1869,2.327364,48.883647
1870,2.374417,48.865327
1871,2.326831,48.883531
1872,2.172928,48.682185
1873,2.327177,48.883328
1874,2.326806,48.883258
1875,2.158705,48.798849
1876,2.406109,48.852695
1877,2.150608,48.819731
1878,2.150268,48.818894
1879,2.165426,48.682818
1880,2.289537,48.887088
1881,2.403509,48.836672
1882,2.397301,48.832084
1883,2.158023,48.798559
1884,2.282142,48.879603
1885,2.363659,48.831591
1886,2.282417,48.879438
1887,2.202333,48.763470
1888,2.165644,48.682764
1889,2.363647,48.833320
1890,2.172773,48.682271
1891,2.367536,48.830206
1892,2.173204,48.682423
1893,2.158999,48.798489
1894,2.282504,48.877023
1895,2.367836,48.830380
1896,2.281034,48.877875
1897,2.367411,48.830495
1898,2.172970,48.682522
1899,2.159322,48.798529
1900,2.278377,48.838427
1901,2.228745,48.774185
1902,2.228549,48.774042
1903,2.365289,48.828945
1904,2.131137,48.805224
1905,2.125421,48.809644
1906,2.365516,48.828592
1907,2.228775,48.773937
1908,2.125335,48.809561
1909,1.629395,49.001674
1910,2.368826,48.829445
1911,2.145201,48.807893
1912,2.144757,48.808002
1913,2.125644,48.809530
1914,2.135883,48.812953
1915,2.237945,48.775858
1916,2.290043,48.833816
1917,2.227053,48.777033
1918,2.313445,48.862822
1919,2.318068,48.862874
1920,2.319068,48.862642
